"id","celebrate","main","cooked","stuffing","cranberry","gravy","brussel.sprouts","carrots","cauliflower","corn","cornbread","fruit.salad","green.beans","mac.n.cheese","mashed.potatoes","rolls","squash","salad","yams.sweet.potato","apple.pie","buttermilk.pie","cherry.pie","chocolate.pie","coconut.pie","keylime.pie","peach.pie","pecan.pie","pumpkin.pie","sweet.potato.pie","apple.cobbler","blondies","brownies","carrot.cake","cheesecake","cookies","fudge","ice.cream","peach.cobbler","pray","friendsgiving","black.friday","area.live","age","gender","income","DivName","celebrate01","gravy01","friendsgiving01","black.friday01","brussel.sprouts01","carrots01","cauliflower01","corn01","cornbread01","fruit.salad01","green.beans01","mac.n.cheese01","mashed.potatoes01","rolls01","squash01","salad01","yams.sweet.potato01","apple.pie01","buttermilk.pie01","cherry.pie01","chocolate.pie01","coconut.pie01","keylime.pie01","peach.pie01","pecan.pie01","pumpkin.pie01","sweet.potato.pie01","apple.cobbler01","blondies01","brownies01","carrot.cake01","cheesecake01","cookies01","fudge01","ice.cream01","peach.cobbler01"
4336298829,"Yes","Ham/Pork","Roasted","Bread-based","Canned","Yes","Brussel sprouts","","","Corn","","Fruit salad","Green beans/green bean casserole","","Mashed potatoes","Rolls/biscuits","","","Yams/sweet potato casserole","Apple","","","","","Key lime","","Pecan","Pumpkin","Sweet Potato","","","","","","","","Ice cream","","Yes","No","Yes","Rural","45 - 59","Male","$50,000 to $74,999","East North Central",1,1,0,1,1,0,0,1,0,1,1,0,1,1,0,0,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0
4336295794,"No","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18 - 29","Male","$10,000 to $24,999","West South Central",0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4336288339,"Yes","Turkey","Baked","Bread-based","Canned","Yes","","","","Corn","","","","","Mashed potatoes","Rolls/biscuits","","","Yams/sweet potato casserole","","","","","","","","","Pumpkin","","","","","","","","","","","Yes","No","No","Suburban","45 - 59","Female","$25,000 to $49,999","Mountain",1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4336288217,"Yes","Turkey","Baked","Bread-based","Canned","Yes","","Carrots","","","","Fruit salad","Green beans/green bean casserole","Macaroni and cheese","","Rolls/biscuits","","Vegetable salad","Yams/sweet potato casserole","Apple","","","","","","","Pecan","Pumpkin","","","","","","","Cookies","","","","No","No","No","Suburban","30 - 44","Male","$10,000 to $24,999","Pacific",1,1,0,0,0,1,0,0,0,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
4336276238,"Yes","Turkey","Roasted","Bread-based","Homemade","Yes","","","","Corn","","","","","Mashed potatoes","Rolls/biscuits","","Vegetable salad","","Apple","","","","Coconut cream","","Peach","","","","","","","Carrot cake","Cheesecake","","","Ice cream","","No","No","No","Suburban","60+","Female","$125,000 to $149,999","Middle Atlantic",1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0
4336271469,"Yes","Turkey","Baked","Bread-based","Homemade","Yes","","","","Corn","","","Green beans/green bean casserole","","Mashed potatoes","Rolls/biscuits","","","Yams/sweet potato casserole","Apple","","","","","","","","Pumpkin","","","","","","","","","","","Yes","No","No","Suburban","18 - 29","Female","$10,000 to $24,999","West North Central",1,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4336258240,"Yes","Roast beef","Roasted","Rice-based","Canned","Yes","","","","","","Fruit salad","","","","","","","","Apple","","Cherry","","","","","","","","","","","","","Cookies","","Ice cream","","Yes","Yes","Yes","Urban","18 - 29","Male","$0 to $9,999","",1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
4336255036,"Yes","Turkey","Baked","Bread-based","Canned","Yes","","","","","","","Green beans/green bean casserole","","","","","","Yams/sweet potato casserole","Apple","Buttermilk","","","","Key lime","","","Pumpkin","","Apple cobbler","","","","","","","Ice cream","Peach cobbler","No","Yes","No","Suburban","60+","Male","Prefer not to answer","South Atlantic",1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1
4336249082,"Yes","Other (please specify)","Baked","Bread-based","Homemade","Yes","","Carrots","Cauliflower","Corn","Cornbread","Fruit salad","Green beans/green bean casserole","","Mashed potatoes","Rolls/biscuits","","","","Apple","","","Chocolate","","","","Pecan","Pumpkin","","","","Brownies","","","Cookies","Fudge","Ice cream","","Yes","No","Yes","Urban","30 - 44","Female","$25,000 to $49,999","West North Central",1,1,0,1,0,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,1,0
4336248435,"Yes","Roast beef","Roasted","Rice-based","Homemade","Yes","","Carrots","","","","Fruit salad","","","Mashed potatoes","Rolls/biscuits","Squash","Vegetable salad","Yams/sweet potato casserole","","","","Chocolate","","","Peach","","","Sweet Potato","","","","Carrot cake","","","","Ice cream","","Yes","Yes","No","Urban","18 - 29","Male","$0 to $9,999","",1,1,1,0,0,1,0,0,0,1,0,0,1,1,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
4336238126,"Yes","Tofurkey","Baked","Bread-based","Homemade","No","Brussel sprouts","Carrots","","","","","Green beans/green bean casserole","","Mashed potatoes","","","","Yams/sweet potato casserole","Apple","","","","","","","Pecan","Pumpkin","","","","","","","Cookies","","Ice cream","","No","No","No","Urban","18 - 29","Female","$10,000 to $24,999","Pacific",1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0
4336235428,"Yes","Turkey","Baked","Bread-based","Homemade","Yes","Brussel sprouts","","","Corn","","","Green beans/green bean casserole","","Mashed potatoes","Rolls/biscuits","Squash","","","","","","","","","","Pecan","Pumpkin","","","","","","","","","Ice cream","","Yes","Yes","No","Suburban","18 - 29","Female","$200,000 and up","",1,1,1,0,1,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
4336232691,"Yes","Turkey","Baked","Bread-based","Canned","Yes","","","","","","","Green beans/green bean casserole","","Mashed potatoes","Rolls/biscuits","","","","Apple","","","","","","","","Pumpkin","","","","","","","","","","","No","No","No","Suburban","45 - 59","Male","Prefer not to answer","South Atlantic",1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4336231459,"Yes","Turkey","Baked","None","None","Yes","","","","Corn","Cornbread","","Green beans/green bean casserole","","Mashed potatoes","Rolls/biscuits","","","","","","","Chocolate","","","","Pecan","Pumpkin","","","","","","","","","","","Yes","No","Yes","Rural","45 - 59","Female","$50,000 to $74,999","Pacific",1,1,0,1,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
4336227131,"Yes","Turkey","Roasted","Bread-based","Canned","Yes","Brussel sprouts","","","","","Fruit salad","Green beans/green bean casserole","","Mashed potatoes","Rolls/biscuits","","","Yams/sweet potato casserole","","","","","","","","Pecan","Pumpkin","","","","","","","","","","","Yes","No","No","Suburban","45 - 59","Female","$200,000 and up","South Atlantic",1,1,0,0,1,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
4336224500,"Yes","Turkey","Baked","Bread-based","Homemade","Yes","Brussel sprouts","","Cauliflower","Corn","Cornbread","","Green beans/green bean casserole","Macaroni and cheese","Mashed potatoes","Rolls/biscuits","","","","Apple","","","","","","","","Pumpkin","","","","","","Cheesecake","","","Ice cream","","No","Yes","No","Suburban","18 - 29","Female","Prefer not to answer","East North Central",1,1,1,0,1,0,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
4336221484,"Yes","Turkey","Roasted","Bread-based","Canned","Yes","","","","","","","Green beans/green bean casserole","","Mashed potatoes","Rolls/biscuits","Squash","Vegetable salad","Yams/sweet potato casserole","Apple","","","","","","","","Pumpkin","","","","","","","","","","","Yes","No","No","Suburban","60+","Female","$125,000 to $149,999","South Atlantic",1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4336215705,"Yes","Roast beef","Fried","Rice-based","Canned","No","","","Cauliflower","Corn","","Fruit salad","","Macaroni and cheese","","Rolls/biscuits","","Vegetable salad","","","","","","","","","","","","","","","","","","","","","Yes","Yes","No","Suburban","18 - 29","Male","$0 to $9,999","",1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4336208942,"Yes","Chicken","Roasted","Bread-based","None","Yes","","","Cauliflower","Corn","","Fruit salad","Green beans/green bean casserole","","Mashed potatoes","","","","","","","Cherry","","","Key lime","Peach","","Pumpkin","","Apple cobbler","","Brownies","Carrot cake","","Cookies","","","","Yes","Yes","Yes","Urban","18 - 29","Male","$0 to $9,999","West South Central",1,1,1,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,1,0,1,0,0,0
4336203800,"Yes","Turkey","Baked","Bread-based","Canned","Yes","","","","Corn","","","Green beans/green bean casserole","","Mashed potatoes","Rolls/biscuits","","","","","Buttermilk","","","","","","Pecan","Pumpkin","","","","","","Cheesecake","","","","","Yes","No","No","Suburban","45 - 59","Female","$75,000 to $99,999","West South Central",1,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
4336199133,"Yes","Turkey","Baked","Bread-based","Canned","Yes","","","","Corn","","","","Macaroni and cheese","Mashed potatoes","Rolls/biscuits","","Vegetable salad","Yams/sweet potato casserole","","","","","","","","","Pumpkin","","","","","","Cheesecake","","","Ice cream","Peach cobbler","Yes","No","Yes","Urban","30 - 44","Male","$25,000 to $49,999","Pacific",1,1,0,1,0,0,0,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
4336194345,"Yes","Turkey","Fried","Bread-based","Canned","Yes","Brussel sprouts","Carrots","Cauliflower","Corn","Cornbread","Fruit salad","Green beans/green bean casserole","Macaroni and cheese","Mashed potatoes","Rolls/biscuits","Squash","Vegetable salad","Yams/sweet potato casserole","","","","","","","","","Pumpkin","Sweet Potato","","","","","","","","","","Yes","Yes","Yes","Suburban","30 - 44","Female","$175,000 to $199,999","Middle Atlantic",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
4336189898,"Yes","Roast beef","Other (please specify)","Bread-based","Canned","No","","Carrots","","","","","Green beans/green bean casserole","Macaroni and cheese","Mashed potatoes","Rolls/biscuits","","","Yams/sweet potato casserole","Apple","","","","","","","Pecan","Pumpkin","","","","Brownies","","","Cookies","","","","No","No","No","Suburban","30 - 44","Female","Prefer not to answer","South Atlantic",1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0
4336189473,"Yes","Turkey","Baked","Bread-based","Canned","Yes","","","","Corn","","","Green beans/green bean casserole","","Mashed potatoes","","Squash","","","Apple","","","","","","","","Pumpkin","","","","","","","","","Ice cream","","Yes","No","No","Suburban","30 - 44","Male","$125,000 to $149,999","Middle Atlantic",1,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
4336185735,"Yes","Turkey","Baked","Bread-based","Homemade","Yes","","","","","Cornbread","Fruit salad","Green beans/green bean casserole","","Mashed potatoes","Rolls/biscuits","Squash","Vegetable salad","Yams/sweet potato casserole","Apple","","","","","","","","Pumpkin","Sweet Potato","","","","","Cheesecake","Cookies","","Ice cream","","Yes","No","No","Suburban","60+","Female","$25,000 to $49,999","Pacific",1,1,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0
4336181226,"Yes","Turkey","I don't know","None","None","Yes","","Carrots","","Corn","","","","","Mashed potatoes","Rolls/biscuits","","","","","","","","","","","","","","","","","","","","","","","No","Yes","No","Suburban","18 - 29","Male","Prefer not to answer","Pacific",1,1,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4336176902,"Yes","Turkey","Roasted","Bread-based","Canned","Yes","","","","","","","Green beans/green bean casserole","","Mashed potatoes","Rolls/biscuits","","","Yams/sweet potato casserole","","","","","","","","Pecan","Pumpkin","","","","","","","","","","","No","No","No","Urban","60+","Male","$50,000 to $74,999","Pacific",1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
4336175740,"Yes","Tofurkey","Baked","None","None","Yes","","","","","","","Green beans/green bean casserole","","Mashed potatoes","Rolls/biscuits","","","","","","Cherry","","","","","","Pumpkin","","","","","","","","","Ice cream","","Yes","No","Yes","Suburban","18 - 29","Female","$25,000 to $49,999","West North Central",1,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
4336175699,"Yes","Turkey","Baked","Bread-based","Canned","Yes","","","","Corn","","","Green beans/green bean casserole","","Mashed potatoes","Rolls/biscuits","","","","","","","","","","","","Pumpkin","","","","","","","","","","","Yes","Yes","No","Suburban","18 - 29","Female","$0 to $9,999","Pacific",1,1,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4336175345,"Yes","Turkey","Baked","Bread-based","Canned","Yes","Brussel sprouts","","","","Cornbread","","Green beans/green bean casserole","Macaroni and cheese","Mashed potatoes","Rolls/biscuits","","","Yams/sweet potato casserole","Apple","","","","","","","Pecan","Pumpkin","Sweet Potato","","","","","","","","Ice cream","","No","No","No","Urban","18 - 29","Female","$100,000 to $124,999","Pacific",1,1,0,0,1,0,0,0,1,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0
4336168292,"Yes","Turkey","Baked","Bread-based","Homemade","Yes","","Carrots","Cauliflower","","","Fruit salad","Green beans/green bean casserole","","Mashed potatoes","Rolls/biscuits","Squash","Vegetable salad","Yams/sweet potato casserole","Apple","","","Chocolate","","","","Pecan","Pumpkin","","Apple cobbler","","","","","Cookies","","Ice cream","","Yes","No","Yes","Urban","18 - 29","Female","$0 to $9,999","West South Central",1,1,0,1,0,1,1,0,0,1,1,0,1,1,1,1,1,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0
4336164056,"Yes","Turkey","Baked","Bread-based","Homemade","No","","","","","","","Green beans/green bean casserole","","Mashed potatoes","Rolls/biscuits","","","Yams/sweet potato casserole","Apple","","","","","","","","Pumpkin","","","","","","","","","","","No","Yes","No","Suburban","30 - 44","Female","$150,000 to $174,999","Pacific",1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4336163908,"Yes","Turkey","Roasted","Bread-based","Canned","Yes","","","","","","","Green beans/green bean casserole","","Mashed potatoes","Rolls/biscuits","","","Yams/sweet potato casserole","Apple","","","","","","","","Pumpkin","Sweet Potato","","","","","","","","","","Yes","Yes","No","Suburban","45 - 59","Female","$50,000 to $74,999","Middle Atlantic",1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
4336161556,"Yes","I don't know","Roasted","Other (please specify)","None","No","","Carrots","Cauliflower","Corn","","","","","","","","","","Apple","","","","","","","","Pumpkin","","","","","","","","","Ice cream","","No","No","No","Suburban","18 - 29","Female","$50,000 to $74,999","Pacific",1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
4336159679,"No","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30 - 44","Female","Prefer not to answer","West South Central",0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4336146440,"Yes","Other (please specify)","Other (please specify)","None","Canned","No","","","","","","","","","","Rolls/biscuits","","","Yams/sweet potato casserole","","","","","","","","","","","","","","","","","","Ice cream","","Yes","No","Yes","Rural","45 - 59","Female","$75,000 to $99,999","South Atlantic",1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4336144357,"Yes","Roast beef","Roasted","None","Homemade","No","Brussel sprouts","","Cauliflower","","","","","","Mashed potatoes","","Squash","Vegetable salad","Yams/sweet potato casserole","Apple","","","","","","","","Pumpkin","","","","","","","","","","","No","No","No","Urban","60+","Male","$50,000 to $74,999","Middle Atlantic",1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4336142896,"Yes","Turkey","Roasted","Bread-based","Homemade","Yes","","","","","","","","","Mashed potatoes","Rolls/biscuits","","","Yams/sweet potato casserole","","","","","","","","","","","","","","","","","","","","No","No","No","","","","","",1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4336137995,"Yes","Turkey","Baked","Rice-based","Canned","Yes","","","","Corn","Cornbread","Fruit salad","","","Mashed potatoes","Rolls/biscuits","","","","","","","","","","","","Pumpkin","","","","","","Cheesecake","","","Ice cream","","Yes","Yes","No","Urban","30 - 44","Female","$0 to $9,999","West South Central",1,1,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
4336137435,"Yes","Turkey","Roasted","Bread-based","Canned","Yes","","","Cauliflower","","Cornbread","","Green beans/green bean casserole","","Mashed potatoes","","","","","","","","","","","","","Pumpkin","","","","","","Cheesecake","","","","","Yes","Yes","Yes","Urban","30 - 44","Male","$75,000 to $99,999","Pacific",1,1,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
4336137098,"Yes","Other (please specify)","Baked","Bread-based","Homemade","Yes","","Carrots","","","","","Green beans/green bean casserole","","Mashed potatoes","Rolls/biscuits","","Vegetable salad","Yams/sweet potato casserole","","","","","","","","Pecan","Pumpkin","","","","Brownies","","","Cookies","","","","Yes","Yes","No","Urban","18 - 29","Female","$25,000 to $49,999","West South Central",1,1,1,0,0,1,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0
4336134461,"Yes","Turkey","Baked","Bread-based","Canned","Yes","","Carrots","","Corn","Cornbread","Fruit salad","Green beans/green bean casserole","Macaroni and cheese","Mashed potatoes","Rolls/biscuits","Squash","Vegetable salad","Yams/sweet potato casserole","Apple","","","Chocolate","","Key lime","","Pecan","Pumpkin","Sweet Potato","Apple cobbler","","Brownies","Carrot cake","Cheesecake","Cookies","Fudge","","Peach cobbler","Yes","No","No","Rural","30 - 44","Male","$75,000 to $99,999","West South Central",1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,0,1,1,1,1,1,0,1
4336133522,"Yes","Turkey","Baked","Bread-based","Canned","Yes","","Carrots","","Corn","Cornbread","","Green beans/green bean casserole","","Mashed potatoes","Rolls/biscuits","","","Yams/sweet potato casserole","","","","","","","","","Pumpkin","","","","","","","","","Ice cream","","No","Yes","Yes","Suburban","18 - 29","Male","$0 to $9,999","West South Central",1,1,1,1,0,1,0,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
4336133454,"Yes","Other (please specify)","Roasted","None","None","No","","","","","","","","Macaroni and cheese","Mashed potatoes","Rolls/biscuits","","","Yams/sweet potato casserole","","","","","","","","","","","","","","","","","","","","No","No","No","Urban","18 - 29","Female","Prefer not to answer","Pacific",1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4336131533,"Yes","Turkey","Roasted","Bread-based","Canned","Yes","","","","Corn","","","Green beans/green bean casserole","","Mashed potatoes","Rolls/biscuits","","","Yams/sweet potato casserole","Apple","","","","","","","","Pumpkin","","Apple cobbler","","Brownies","","","Cookies","","","","No","Yes","No","Urban","18 - 29","Female","$10,000 to $24,999","Pacific",1,1,1,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0
4336131319,"Yes","Turkey","Roasted","Bread-based","Homemade","Yes","","","","","","Fruit salad","Green beans/green bean casserole","","Mashed potatoes","Rolls/biscuits","","Vegetable salad","Yams/sweet potato casserole","Apple","","","Chocolate","","","Peach","Pecan","Pumpkin","Sweet Potato","","","","Carrot cake","Cheesecake","Cookies","","","Peach cobbler","No","Yes","No","Suburban","60+","Female","$100,000 to $124,999","Mountain",1,1,1,0,0,0,0,0,0,1,1,0,1,1,0,1,1,1,0,0,1,0,0,1,1,1,1,0,0,0,1,1,1,0,0,1
4336128578,"Yes","Roast beef","Baked","Rice-based","Homemade","No","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4336126090,"Yes","Turkey","Roasted","Bread-based","Homemade","Yes","Brussel sprouts","Carrots","","Corn","","","Green beans/green bean casserole","","Mashed potatoes","Rolls/biscuits","","Vegetable salad","Yams/sweet potato casserole","Apple","","","","","","","","Pumpkin","","","","","","","","","Ice cream","","Yes","Yes","No","Suburban","45 - 59","Female","$50,000 to $74,999","Pacific",1,1,1,0,1,1,0,1,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
4336125524,"Yes","Turkey","Roasted","Other (please specify)","Homemade","Yes","","","","","","Fruit salad","","","Mashed potatoes","Rolls/biscuits","","Vegetable salad","Yams/sweet potato casserole","","","","","","","","Pecan","","","","","","","","","","","","Yes","No","No","Urban","60+","Female","Prefer not to answer","Mountain",1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4336122373,"No","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18 - 29","Male","$0 to $9,999","Mountain",0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4336121663,"Yes","Tofurkey","Baked","Rice-based","Other (please specify)","No","","","","","","","Green beans/green bean casserole","","","","","","Yams/sweet potato casserole","","","","","","","","","Pumpkin","","","","","","","","","","","No","Yes","No","Urban","30 - 44","Female","$25,000 to $49,999","Pacific",1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4336120894,"Yes","Turkey","Fried","Bread-based","Canned","Yes","","","","","","Fruit salad","Green beans/green bean casserole","","Mashed potatoes","Rolls/biscuits","","Vegetable salad","Yams/sweet potato casserole","Apple","","","","","Key lime","","","Pumpkin","","","","Brownies","","","","Fudge","","","No","No","No","Rural","18 - 29","Female","$50,000 to $74,999","West North Central",1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
4336119647,"Yes","Turkey","Roasted","Bread-based","Canned","Yes","Brussel sprouts","","","","","","Green beans/green bean casserole","","Mashed potatoes","Rolls/biscuits","","","","Apple","","","","","","","Pecan","Pumpkin","","","","","","","","","Ice cream","","No","No","No","Suburban","18 - 29","Female","$100,000 to $124,999","Pacific",1,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
4336117281,"Yes","Ham/Pork","Baked","Bread-based","None","Yes","","","","Corn","","Fruit salad","","","Mashed potatoes","Rolls/biscuits","","","Yams/sweet potato casserole","Apple","","","","","","","","Pumpkin","","","","","","","","","Ice cream","","No","No","Yes","Suburban","18 - 29","Female","$10,000 to $24,999","Pacific",1,1,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
4336117179,"Yes","Turkey","Baked","None","Homemade","Yes","","Carrots","","Corn","Cornbread","Fruit salad","Green beans/green bean casserole","","","","","Vegetable salad","Yams/sweet potato casserole","","","","","","","","Pecan","Pumpkin","","","","Brownies","","","Cookies","","","","No","No","No","Suburban","18 - 29","Female","$25,000 to $49,999","Pacific",1,1,0,0,0,1,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0
4336111339,"Yes","Turkey","Roasted","Other (please specify)","Homemade","Yes","Brussel sprouts","","","Corn","","","","","Mashed potatoes","Rolls/biscuits","","","Yams/sweet potato casserole","","","","","","","","Pecan","Pumpkin","Sweet Potato","","","","","Cheesecake","","","","","Yes","Yes","Yes","Urban","45 - 59","Female","$100,000 to $124,999","Pacific",1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0
4336108209,"Yes","Chicken","Roasted","Bread-based","Canned","Yes","","Carrots","","Corn","Cornbread","","","","","","Squash","","","","Buttermilk","","Chocolate","Coconut cream","","","","","","","Blondies","","Carrot cake","","","Fudge","Ice cream","","Yes","Yes","Yes","Urban","30 - 44","Male","$100,000 to $124,999","New England",1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0
4336106089,"Yes","Turkey","Baked","Bread-based","Canned","Yes","","","","","","","Green beans/green bean casserole","","Mashed potatoes","Rolls/biscuits","","","Yams/sweet potato casserole","","","","","","","","","Pumpkin","","","","","","","","","","","No","No","No","Suburban","18 - 29","Male","$25,000 to $49,999","West North Central",1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4336106041,"Yes","Turkey","Baked","Bread-based","Canned","No","","","","","","","Green beans/green bean casserole","Macaroni and cheese","","","","","Yams/sweet potato casserole","","","","Chocolate","","","","","","Sweet Potato","","","","","","","","","Peach cobbler","Yes","No","Yes","Urban","60+","Female","$50,000 to $74,999","East North Central",1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
